Date,PNC,PPG,EQT,Unemployment,Med Home
2015-03-01,3.756516559873768,-1.5121638937783954,-0.8807262955670248,-3.3333333333333326,0.9713523554109926
2015-04-01,-1.6552537351695928,-1.3559395251565132,8.574951617185288,-15.517241379310331,1.220601769881502
2015-05-01,2.4670912005018586,1.111496209834173,3.321927588641649,10.20408163265305,1.5090496367553552
2015-06-01,3.071159720024297,2.1603553828425826,-5.652803468100343,3.703703703703698,1.4207223012175696
2015-07-01,0.8916815840830816,-4.10783119733712,-8.510307709577214,5.35714285714286,1.6317930126258595
2015-08-01,-2.399744020357264,-8.835681300583875,-1.1935626410780609,-3.3898305084745783,0.7254860667238239
2015-09-01,-6.273428778858392,-8.70760886950116,-4.643925827479,-12.28070175438597,0.23226089835763908
2015-10-01,0.6028716851155691,7.290848325433563,-1.5000905207037007,0.0,-0.27136555880903357
2015-11-01,5.49378338650468,4.67896930742735,-12.167629898238886,0.0,-0.8651528685776899
2015-12-01,1.1344916090149093,-2.429936530076482,-17.65198522101943,2.0000000000000018,-0.4000710965843979
2016-01-01,-8.160076825931007,-6.841877958740239,6.66042706405181,19.6078431372549,-0.41926419720695884
2016-02-01,-4.643635761246889,0.43637369269338144,7.0400902137206955,0.0,-0.7792129044016272
2016-03-01,3.1980502143158285,12.77558223797859,6.057154902013462,-1.6393442622950727,-0.26963393630504706
2016-04-01,0.37887885380478714,6.681106501843259,8.64743898869358,-11.66666666666667,1.5337883785932593
2016-05-01,2.239201616004949,-4.356564626112858,4.0534685601869125,0.0,1.5231187262853885
2016-06-01,-2.3196515422935993,-0.8014588508302278,8.21312355458863,9.433962264150942,1.059204243600731
2016-07-01,-3.6099536623668715,-0.07209590107383201,-0.5015231158902234,3.4482758620689724,0.8921552370526831
2016-08-01,5.06648499613358,-1.377820247845496,-6.938036274587034,1.6666666666666607,0.5126842323243119
2016-09-01,4.807700345563259,-1.7610143793608035,2.2221289342404082,-13.114754098360649,0.21226062562467174
2016-10-01,2.475071081546454,-8.278156091274747,-5.0852083176109115,-1.8867924528301772,-0.2492356426421427
2016-11-01,14.852629770367587,1.4265084181645404,-1.4565341399713327,-5.769230769230771,-0.32450148037481696
2016-12-01,9.578989136047733,0.7899019999332957,2.420329304313129,4.081632653061207,-0.3003654711951298
2017-01-01,3.3175397063943235,2.0726209919093685,-8.128174926573461,19.6078431372549,-0.8071859761196176
2017-02-01,5.418252497923692,3.471674401498226,-1.6274896063712907,0.0,-0.7659156811774537
2017-03-01,-0.7416103782358907,2.4619516535890673,-5.825856423458642,-8.196721311475407,0.20960514883279213
2017-04-01,-3.8532699613999744,2.769658172966527,6.400629298326299,-16.07142857142856,1.26627778934012
2017-05-01,2.016213169556025,1.2262232216488034,-9.031843015064334,2.127659574468077,1.4305290768565238
2017-06-01,0.722162225590961,2.459468651879093,-1.4771288394055393,8.333333333333348,1.3210952465555703
2017-07-01,4.689027541018231,-0.5714481955867656,11.021069938588802,3.8461538461538547,1.1964197713030034
2017-08-01,1.6241395346702214,-5.085716697101184,-0.5536703750727789,1.8518518518518379,0.6393788087160956
2017-09-01,0.07739823985515315,3.1313005473518896,3.146476852179858,-18.181818181818176,0.22108201033224084
2017-10-01,5.741122827831879,7.21168564232475,-0.8267021375456429,-2.2222222222222143,0.16266996081859553
2017-11-01,-0.6945015377460395,1.2123787463388824,-3.606778976575997,2.2727272727272707,-0.31846202471055296
2017-12-01,7.183188317075984,0.6515419226550634,-7.322324234868827,2.2222222222222143,-0.3983540590426271
2018-01-01,5.901283390453949,1.7258324316844043,2.534476058266355,19.56521739130437,-0.6997901816303997
2018-02-01,3.0618418974285744,-2.5842336271756583,-13.312785091035618,-1.8181818181818077,-0.4239278930653678
2018-03-01,0.014033034798277555,-1.0977488300180527,-0.08337398234899984,-11.111111111111116,1.2109404598169116
2018-04-01,-5.883712552062059,-3.4036595424509875,-3.6283317833882056,-14.583333333333337,1.211204907514074
2018-05-01,0.6496452070080982,-4.7118923967574,6.11772659470029,-4.8780487804877986,1.1195491961112358
2018-06-01,-3.4772469160371355,0.23453448098103014,6.468265845057908,17.948717948717952,1.4211840348060223
2018-07-01,-1.2047284500728117,1.3370229858529648,0.11983550871845772,2.1739130434782705,1.3551231704170164
2018-08-01,3.229069183580391,4.046551277152477,-7.605350299447434,0.0,0.4081850695667022
2018-09-01,-2.1531177318717454,2.59702485835005,-6.739120379748853,-21.276595744680847,-0.14964087657806102
2018-10-01,-8.653416891264587,-8.701341852655286,-9.412477795946185,0.0,-0.7581719999217973
2018-11-01,4.264148716640626,4.896303048634465,-20.84405712847799,-2.7027027027027084,-0.86008713068213
2018-12-01,-10.36319690260874,-5.505984330071523,4.1081219007045755,11.111111111111116,-0.7137292617652058
2019-01-01,2.36925950059097,1.558249296893277,4.950779393388682,22.500000000000007,-0.456358320996042
2019-02-01,1.549924974112571,5.726923974350129,-5.537428261911748,-2.0408163265306256,0.034088721350222784
2019-03-01,1.8354335783642872,2.247198491088054,4.746702700512295,-6.25,0.760910884098398
2019-04-01,4.811935253328947,5.076561701182092,6.138446524080732,-17.77777777777777,1.1928884876473367
